wm_yr_wk,weekly_units,week_start,n_days,month,lag_1,lag_2,lag_4,lag_52,rolling_mean_4,rolling_std_4,rolling_mean_8,momentum,recent_cv,week_of_year,month_sin,month_cos,woy_sin,woy_cos,near_payday,time_index,national_events,other_events,snap_days,avg_price,price_rolling_4,price_relative,store_traffic_lag1,cat_share_lag1,cat_id_FOODS,cat_id_HOBBIES,cat_id_HOUSEHOLD,store_id_CA_1,store_id_CA_2,store_id_CA_3,store_id_CA_4,store_id_TX_1,store_id_TX_2,store_id_TX_3,store_id_WI_1,store_id_WI_2,store_id_WI_3,state_id_CA,state_id_TX,state_id_WI
11237,6007,2012-10-06,7,10,5901.0,6206.0,6978.0,4629.0,6453.0,488.67644374029993,6382.375,-305.0,0.07572856713781186,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1,1.6865160848733745,1,0,5,5.497364864864865,5.507144755550995,-0.0017758550247426134,20550.0,0.28715328467153284,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11238,6316,2012-10-13,7,10,6007.0,5901.0,6727.0,4785.0,6210.25,366.96718745232045,6300.75,106.0,0.05909056599208091,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,1.7056810403832992,0,0,0,5.495654520917679,5.503717993476846,-0.0014650955170166576,19707.0,0.30481554777490233,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11239,6283,2012-10-20,7,10,6316.0,6007.0,6206.0,4442.0,6107.5,187.89802198710478,6285.125,309.0,0.03076512844651736,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,1.7248459958932238,0,1,0,5.502987886944819,5.499863645415899,0.0005680579974967447,19694.0,0.3207068142581497,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11240,5693,2012-10-27,7,10,6283.0,6316.0,5901.0,4326.0,6126.75,204.55867129017005,6355.125,-33.0,0.033387794718271524,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,1.7440109514031485,0,1,2,5.50880376344086,5.499208178127714,0.001744903084649793,19493.0,0.3223208331195814,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11241,5747,2012-11-03,7,11,5693.0,6283.0,6007.0,4531.0,6074.75,289.7658537509205,6263.875,-590.0,0.04770004588681353,44,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1,1.7631759069130732,0,0,7,5.5095040214477216,5.501202759042056,0.001508990446138557,19247.0,0.2957863563152699,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11242,5306,2012-11-10,7,11,5747.0,5693.0,6316.0,4441.0,6009.75,335.5705340659891,6110.0,54.0,0.055837686104411845,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0,1.782340862422998,1,0,1,5.504463806970509,5.50423754818777,4.110628961030854e-05,18986.0,0.3026967239018224,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11243,5345,2012-11-17,7,11,5306.0,5747.0,6283.0,4295.0,5757.25,401.7763681452655,5932.375,-441.0,0.06978615973689965,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,1,1.8015058179329226,1,0,0,5.503319946452478,5.506439869700977,-0.0005665953542264269,18316.0,0.28969207250491374,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11244,5081,2012-11-24,7,11,5345.0,5306.0,5693.0,3983.0,5522.75,229.38232277139383,5824.75,39.0,0.04153407682248768,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0,1.8206707734428473,0,0,0,5.501673360107095,5.506522884577892,-0.0008806872453721413,17603.0,0.3036414247571437,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11245,5620,2012-12-01,7,12,5081.0,5345.0,5747.0,4176.0,5369.75,277.1105375116578,5722.25,-264.0,0.05160585455778347,48,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,1,1.839835728952772,0,0,7,5.501633199464525,5.504740283744451,-0.0005644379425313431,16006.0,0.3174434587029864,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11246,5067,2012-12-08,7,12,5620.0,5081.0,5306.0,4010.0,5338.0,221.09274072207776,5673.875,539.0,0.04141864756876691,49,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,0,1.8590006844626967,0,0,3,5.502710280373831,5.502772578248652,-1.1321179266401942e-05,19457.0,0.28884206198283396,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11247,5285,2012-12-15,7,12,5067.0,5620.0,5345.0,4286.0,5278.25,261.26790209795496,5517.75,-553.0,0.04949896312185951,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,1,1.8781656399726214,0,1,0,5.501487383798141,5.502334196599482,-0.0001539006485400988,18470.0,0.2743367623172713,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11248,5180,2012-12-22,7,12,5285.0,5067.0,5081.0,3828.0,5263.25,257.8583267351795,5393.0,218.0,0.04899222471575158,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,0,1.8973305954825461,1,0,0,5.500753968253968,5.501876055935898,-0.00020394637584014263,19885.0,0.2657782247925572,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11249,5295,2012-12-29,7,12,5180.0,5285.0,5620.0,4047.0,5288.0,238.5637580745797,5328.875,-105.0,0.045114175127568025,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0,1.9164955509924708,1,0,4,5.4865394736842115,5.501646207972616,-0.0027458570975561684,17175.0,0.3016011644832606,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11250,4823,2013-01-05,7,1,5295.0,5180.0,5067.0,4021.0,5206.75,106.70324893522799,5272.375,115.0,0.020493253744702164,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1,1.9356605065023955,0,1,6,5.482892670157068,5.4978727765275375,-0.002724709533917365,18036.0,0.2935795076513639,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11251,5223,2013-01-12,7,1,4823.0,5295.0,5285.0,4134.0,5145.75,221.36451838539952,5212.0,-472.0,0.04301890266441229,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,1.9548254620123204,0,0,0,5.478591916558019,5.492918373973348,-0.0026081686345843275,18210.0,0.26485447556287756,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11252,5218,2013-01-19,7,1,5223.0,4823.0,5180.0,4160.0,5130.25,210.25599476194066,5196.75,400.0,0.040983576777338465,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,1.9739904175222451,1,0,0,5.472782834850455,5.487194507163316,-0.002626419073362073,19252.0,0.27129648867650114,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11301,5448,2013-01-26,7,1,5218.0,5223.0,5295.0,4285.0,5139.75,214.076894284896,5213.875,-5.0,0.04165122706063447,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,1.9931553730321698,0,0,1,5.460556274256145,5.4802017238124385,-0.0035848040905009553,18332.0,0.284638882827842,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11302,4986,2013-02-02,7,2,5448.0,5218.0,4823.0,4341.0,5178.0,259.83969417059154,5192.375,230.0,0.05018147820984773,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1,2.0123203285420943,0,1,7,5.451574193548387,5.473705923955422,-0.0040432808620895575,19894.0,0.2738514124861767,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11303,5887,2013-02-09,7,2,4986.0,5448.0,5223.0,4505.0,5218.75,188.63257937058458,5182.25,-462.0,0.036145164909333574,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,2.0314852840520192,0,2,2,5.451948717948719,5.465876304803252,-0.0025480977025209325,18728.0,0.26623237932507476,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11304,5942,2013-02-16,7,2,5887.0,4986.0,5218.0,4783.0,5384.75,384.3014224971504,5257.5,901.0,0.07136847996604306,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1,2.0506502395619437,1,1,0,5.452134688691232,5.459215505150927,-0.0012970391905235766,20502.0,0.2871427177836309,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11305,6155,2013-02-23,7,2,5942.0,5887.0,5448.0,4863.0,5565.75,445.2492747514213,5352.75,55.0,0.07999807299131677,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,2.0698151950718686,0,1,1,5.422948557089084,5.454053468611121,-0.005703081515619507,20107.0,0.29551897349181877,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11306,6116,2013-03-02,7,3,6155.0,5942.0,4986.0,5157.0,5742.5,517.4066743545803,5460.25,213.0,0.09010129287846415,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1,2.088980150581793,0,0,7,5.422978723404255,5.444651539319356,-0.003980569878271743,21534.0,0.28582706417757964,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11307,6729,2013-03-09,7,3,6116.0,6155.0,5887.0,5267.0,6025.0,130.5296901091852,5621.875,-39.0,0.021664678856296297,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0,2.108145106091718,0,0,2,5.415136815920398,5.437502671783323,-0.004113258827252954,20961.0,0.29177997232956443,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11308,6367,2013-03-16,7,3,6729.0,6116.0,5942.0,5169.0,6235.5,341.78209432326895,5810.125,613.0,0.05481229962685734,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1,2.127310061601643,0,1,0,5.406976456009914,5.428299696276242,-0.003928161940092566,21377.0,0.3147775646723114,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11309,6472,2013-03-23,7,3,6367.0,6729.0,6155.0,4786.0,6341.75,280.7363828695287,5953.75,-362.0,0.04426796749627922,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,2.1464750171115674,0,0,0,5.40593325092707,5.417010138105913,-0.0020448341237027053,20312.0,0.31346002363135095,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11310,7215,2013-03-30,7,3,6472.0,6367.0,6116.0,5027.0,6421.0,253.9068070506709,6081.75,105.0,0.03954318751762512,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,2.1656399726214923,0,2,5,5.397429274292742,5.41275631156541,-0.0028316510831863065,21080.0,0.30702087286527513,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11311,6601,2013-04-06,7,4,7215.0,6472.0,6729.0,4961.0,6695.75,378.0946750925398,6360.375,743.0,0.05646786022365527,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1,2.184804928131417,0,0,5,5.3866503667481656,5.406368949287531,-0.003647287620273103,21645.0,0.3333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11312,5968,2013-04-13,7,4,6601.0,7215.0,6367.0,4903.0,6663.75,379.75551345569676,6449.625,-614.0,0.056988259381834064,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0,2.2039698836413417,0,0,0,5.389035409035409,5.399247336994473,-0.0018913613920026053,21208.0,0.31125047152018104,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11313,6389,2013-04-20,7,4,5968.0,6601.0,6472.0,4886.0,6564.0,512.7865052826565,6452.875,-633.0,0.07812103980540167,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1,2.223134839151266,0,0,0,5.385030376670717,5.3947620752508465,-0.00180391617728141,20774.0,0.28728217964763647,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11314,6597,2013-04-27,7,4,6389.0,5968.0,7215.0,5141.0,6543.25,519.3870586245547,6482.125,421.0,0.07937753541811099,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0,2.242299794661191,0,0,3,5.380993939393939,5.389536356686758,-0.0015850004021627432,20650.0,0.3093946731234867,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11315,6535,2013-05-04,7,5,6597.0,6389.0,6601.0,4956.0,6388.75,297.46078172872893,6542.25,208.0,0.046560091055171816,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1,2.2614647501711156,0,1,7,5.387886473429952,5.385427522962058,0.00045659336374134416,21142.0,0.3120329202535238,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11316,5971,2013-05-11,7,5,6535.0,6597.0,5968.0,4836.0,6372.25,283.254155603526,6518.0,-62.0,0.04445119943560375,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0,2.2806297056810405,0,1,0,5.3857761732851985,5.3857365496325045,7.357146479204933e-06,21114.0,0.3095102775409681,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11317,6509,2013-05-18,7,5,5971.0,6535.0,6389.0,4965.0,6373.0,281.8273703291902,6468.5,-564.0,0.04422208855000631,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1,2.299794661190965,0,0,0,5.385114320096269,5.384921740694952,3.576271125018901e-05,20296.0,0.2941959006700828,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11318,6698,2013-05-25,7,5,6509.0,5971.0,6597.0,5271.0,6403.0,290.35610320202767,6473.125,538.0,0.045346884773079445,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,2.31895961670089,1,0,0,5.384512635379061,5.3849427265513405,-7.986921943636974e-05,22044.0,0.2952730901832698,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11319,6934,2013-06-01,7,6,6698.0,6509.0,6535.0,5310.0,6428.25,316.10059052987106,6408.5,189.0,0.049173661654395996,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1,2.3381245722108144,0,1,7,5.378835534213685,5.385822400547621,-0.0012972700943917543,22260.0,0.3008984725965858,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11320,6745,2013-06-08,7,6,6934.0,6698.0,5971.0,6293.0,6528.0,410.018698760597,6450.125,236.0,0.06280923694249341,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,2.3572895277207393,0,0,3,5.376670658682635,5.383559665743554,-0.00127963791406531,23367.0,0.29674327042410237,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11321,6653,2013-06-15,7,6,6745.0,6934.0,6509.0,6692.0,6721.5,174.56326455853505,6547.25,-189.0,0.025970879202341004,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1,2.3764544832306638,0,2,0,5.379065868263473,5.381283287092913,-0.0004120613450620598,23095.0,0.29205455726347695,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11322,6605,2013-06-22,7,6,6653.0,6745.0,6698.0,6106.0,6757.5,123.51653060757944,6580.25,-92.0,0.01827843590197254,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,2.3956194387405887,0,0,0,5.37902994011976,5.379771174134714,-0.0001377816994368651,21919.0,0.30352662073999725,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11323,6659,2013-06-29,7,6,6605.0,6653.0,6934.0,6652.0,6734.25,145.28449102823433,6581.25,-48.0,0.021573967558114762,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,2.414784394250513,1,0,5,5.383150357995227,5.378400500319888,0.0008831357343240954,23557.0,0.28038375005306276,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11324,6373,2013-07-06,7,7,6659.0,6605.0,6745.0,5886.0,6665.5,58.249463516841004,6596.75,54.0,0.008738948843573777,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1,2.433949349760438,0,1,5,5.381428571428571,5.379479206265273,0.00036237061034221073,25369.0,0.2624857109070125,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11325,6759,2013-07-13,7,7,6373.0,6659.0,6653.0,6027.0,6572.5,135.17766087634374,6647.0,-286.0,0.02056716027026911,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,2.4531143052703626,0,0,0,5.372684085510689,5.3806686844517575,-0.001483941756930959,21798.0,0.2923662721350583,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11326,6683,2013-07-20,7,7,6759.0,6373.0,6605.0,5855.0,6599.0,163.61743998323178,6678.25,386.0,0.024794277918356082,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,2.4722792607802875,0,0,0,5.3664066193853435,5.379073238763562,-0.0023547958572004675,22899.0,0.2951657277610376,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11327,6385,2013-07-27,7,7,6683.0,6759.0,6659.0,5969.0,6618.5,169.12618563269987,6676.375,-76.0,0.02555355225998336,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,2.4914442162902124,0,0,2,5.358861502347418,5.375917408579958,-0.003172650347142334,23019.0,0.2903253833789478,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11328,6415,2013-08-03,7,8,6385.0,6683.0,6373.0,5989.0,6550.0,199.93665663571164,6607.75,-298.0,0.030524680402398724,31,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1,2.510609171800137,0,1,7,5.356658851113717,5.369845194668005,-0.002455628249280197,23032.0,0.2772229940951719,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11329,6259,2013-08-10,7,8,6415.0,6385.0,6759.0,6660.0,6560.5,188.30737284202775,6566.5,30.0,0.028703204457286448,32,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,2.529774127310062,0,0,1,5.353571428571429,5.3636527645892915,-0.0018795653746304414,22322.0,0.2873846429531404,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11330,7084,2013-08-17,7,8,6259.0,6415.0,6683.0,6441.0,6435.5,178.30591689565367,6517.25,-156.0,0.027706614388261,33,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1,2.5489390828199863,0,0,0,5.352035087719298,5.3588746003544765,-0.0012762964512596931,22949.0,0.27273519543335223,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11331,6556,2013-08-24,7,8,7084.0,6259.0,6385.0,5723.0,6535.75,371.69644873202617,6577.125,825.0,0.05687127701212962,34,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,2.568104038329911,0,0,0,5.351997663551402,5.355281717437966,-0.0006132364383128347,24022.0,0.2948963450170677,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11332,6713,2013-08-31,7,8,6556.0,7084.0,6415.0,6423.0,6578.5,358.1661625558726,6564.25,-528.0,0.0544449589657023,35,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,2.5872689938398357,1,0,6,5.351004672897196,5.353565757738961,-0.0004783886025986567,24245.0,0.2704062693338833,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11333,6785,2013-09-07,7,9,6713.0,6556.0,6259.0,6978.0,6653.0,343.5141918465666,6606.75,157.0,0.051632976378561034,36,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1,2.6064339493497606,0,0,4,5.3473745624270705,5.352152213184832,-0.0008926597315359785,24911.0,0.26947934647344546,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11334,6823,2013-09-14,7,9,6785.0,6713.0,7084.0,6727.0,6784.5,221.37825849286355,6610.0,72.0,0.032630003462725855,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,2.625598904859685,0,0,0,5.344889148191365,5.350602996648742,-0.0010678886960881243,23984.0,0.282896931287525,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11335,6675,2013-09-21,7,9,6823.0,6785.0,6556.0,6206.0,6719.25,118.00670884883257,6627.5,38.0,0.01756248224858914,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1,2.64476386036961,0,0,0,5.333147502903601,5.348816511766758,-0.002929434731718185,22906.0,0.2978695538286912,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11336,6677,2013-09-28,7,9,6675.0,6823.0,6713.0,5901.0,6749.0,67.19126927411375,6663.75,-148.0,0.00995573703868925,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,2.6639288158795345,0,0,4,5.3326713124274105,5.344103971604809,-0.0021393032841696257,22865.0,0.2919308987535535,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11337,6712,2013-10-05,7,10,6677.0,6675.0,6785.0,6007.0,6740.0,75.51600271906918,6696.5,2.0,0.01120415470609335,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1,2.6830937713894594,0,0,6,5.321519721577726,5.339520631487362,-0.003371259547811137,23280.0,0.2868127147766323,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11338,6323,2013-10-12,7,10,6712.0,6677.0,6823.0,6316.0,6721.75,69.60543561149849,6753.125,35.0,0.010355255046899764,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0,2.702258726899384,1,1,0,5.33135573580533,5.333056921275025,-0.00031898880788405564,23180.0,0.2895599654874892,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11339,6161,2013-10-19,7,10,6323.0,6712.0,6675.0,6283.0,6596.75,183.28916134530832,6658.0,-389.0,0.02778476694513333,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,2.7214236824093088,0,0,0,5.338670520231213,5.329673568178517,0.0016880868851731267,22456.0,0.2815728535803349,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11340,6115,2013-10-26,7,10,6161.0,6323.0,6677.0,5693.0,6468.25,269.8708024221958,6608.625,-162.0,0.04172238278084425,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0,2.7405886379192332,0,1,1,5.3439953810623555,5.33105432251042,0.0024274857784306694,21482.0,0.28679824969742107,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11341,6089,2013-11-02,7,11,6115.0,6161.0,6712.0,5747.0,6327.75,271.2555682992207,6533.875,-46.0,0.04286761776290478,44,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1,2.759753593429158,0,0,7,5.345028835063437,5.333885339669156,0.002089189152868447,22016.0,0.2777525436046512,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11342,5660,2013-11-09,7,11,6089.0,6115.0,6323.0,5306.0,6172.0,104.97618777608535,6446.875,-26.0,0.017008455569683303,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,0,2.7789185489390826,1,0,2,5.339043778801844,5.339762618040584,-0.00013462007399207143,20804.0,0.2926840992116901,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11343,6115,2013-11-16,7,11,5660.0,6089.0,6161.0,5345.0,6006.25,232.74503217039882,6301.5,-429.0,0.03875047361838065,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,1,2.7980835044490076,0,0,0,5.333559907834101,5.341684628789712,-0.001521003488641222,20373.0,0.27781868158837675,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11344,6174,2013-11-23,7,11,6115.0,5660.0,6115.0,5081.0,5994.75,223.502982828716,6231.5,455.0,0.03728311986800384,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0,2.817248459958932,1,0,0,5.337350230414746,5.340406975690435,-0.0005723805862743107,20649.0,0.296140248922466,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11345,5871,2013-11-30,7,11,6174.0,6115.0,6089.0,5620.0,6009.5,235.69825342302948,6168.625,59.0,0.03922094241168641,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,0,2.836413415468857,0,1,6,5.34548794489093,5.338745688028531,0.0012628915585017654,19300.0,0.3198963730569948,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11346,5797,2013-12-07,7,12,5871.0,6174.0,5660.0,5067.0,5955.0,236.39091917133078,6063.5,-303.0,0.03969620808922431,49,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,1,2.855578370978782,0,0,4,5.344810562571756,5.338860465485405,0.0011144882180040042,20029.0,0.2931249687952469,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11347,5734,2013-12-14,7,12,5797.0,5871.0,6115.0,5285.0,5989.25,183.3837052012346,5997.75,-74.0,0.030618809567347263,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,0,2.8747433264887063,0,0,0,5.347187141216992,5.340302161427884,0.0012892491063215532,20352.0,0.2848368710691824,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11348,5156,2013-12-21,7,12,5734.0,5797.0,6174.0,5180.0,5894.0,194.88287080534627,5944.375,-63.0,0.033064620089132385,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,1,2.8939082819986313,1,0,0,5.362643020594965,5.343708969773607,0.0035432413944056214,20704.0,0.27695131375579596,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11349,5697,2013-12-28,7,12,5156.0,5734.0,5871.0,5295.0,5639.5,327.1600016301912,5824.5,-578.0,0.0580122354162942,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0,2.9130732375085557,1,0,3,5.354350797266514,5.350032167318661,0.0008072156975493289,17959.0,0.2870983907789966,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11350,5520,2014-01-04,7,1,5697.0,5156.0,5797.0,4823.0,5596.0,296.22401433149656,5775.5,541.0,0.05293495609926672,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1,2.9322381930184807,0,1,7,5.346435868331442,5.352247880412557,-0.0010859011411607814,18963.0,0.30042714760322736,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11351,5889,2014-01-11,7,1,5520.0,5697.0,5734.0,5223.0,5526.75,264.22134029382767,5758.0,-177.0,0.04780772430340212,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0,2.951403148528405,0,0,0,5.350779661016949,5.352654206852478,-0.0003502086559465975,19442.0,0.2839214072626273,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11352,6276,2014-01-18,7,1,5889.0,5520.0,5156.0,5218.0,5565.5,311.82527158650885,5729.75,369.0,0.05602825830320885,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1,2.97056810403833,1,0,0,5.354292134831461,5.353552336802467,0.00013818825005365286,20722.0,0.28419071518193223,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11353,5903,2014-01-25,7,1,6276.0,5889.0,5697.0,5448.0,5845.5,324.15274177461464,5742.5,387.0,0.05545338153701388,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,2.9897330595482545,0,0,0,5.350715083798883,5.351464615361591,-0.00014006101442899302,20551.0,0.3053865991922534,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
