store_id,state_id,cat_id,wm_yr_wk,weekly_units,week_start,n_days,month
CA_3,CA,HOBBIES,11218,2796,2012-05-26,7,5
CA_3,CA,HOBBIES,11219,3151,2012-06-02,7,6
CA_3,CA,HOBBIES,11220,3027,2012-06-09,7,6
CA_3,CA,HOBBIES,11221,3194,2012-06-16,7,6
CA_3,CA,HOBBIES,11222,2927,2012-06-23,7,6
CA_3,CA,HOBBIES,11223,2686,2012-06-30,7,6
CA_3,CA,HOBBIES,11224,3107,2012-07-07,7,7
CA_3,CA,HOBBIES,11225,3541,2012-07-14,7,7
CA_3,CA,HOBBIES,11226,2577,2012-07-21,7,7
CA_3,CA,HOBBIES,11227,2449,2012-07-28,7,7
CA_3,CA,HOBBIES,11228,2274,2012-08-04,7,8
CA_3,CA,HOBBIES,11229,2307,2012-08-11,7,8
CA_3,CA,HOBBIES,11230,2372,2012-08-18,7,8
CA_3,CA,HOBBIES,11231,2445,2012-08-25,7,8
CA_3,CA,HOBBIES,11232,2605,2012-09-01,7,9
CA_3,CA,HOBBIES,11233,2296,2012-09-08,7,9
CA_3,CA,HOBBIES,11234,2441,2012-09-15,7,9
CA_3,CA,HOBBIES,11235,2482,2012-09-22,7,9
CA_3,CA,HOBBIES,11236,2452,2012-09-29,7,9
CA_3,CA,HOBBIES,11237,2549,2012-10-06,7,10
CA_3,CA,HOBBIES,11238,2566,2012-10-13,7,10
CA_3,CA,HOBBIES,11239,2650,2012-10-20,7,10
CA_3,CA,HOBBIES,11240,2582,2012-10-27,7,10
CA_3,CA,HOBBIES,11241,2456,2012-11-03,7,11
CA_3,CA,HOBBIES,11242,2523,2012-11-10,7,11
CA_3,CA,HOBBIES,11243,2189,2012-11-17,7,11
CA_3,CA,HOBBIES,11244,2255,2012-11-24,7,11
CA_3,CA,HOBBIES,11245,2621,2012-12-01,7,12
CA_3,CA,HOBBIES,11246,2684,2012-12-08,7,12
CA_3,CA,HOBBIES,11247,2521,2012-12-15,7,12
CA_3,CA,HOBBIES,11248,2070,2012-12-22,7,12
CA_3,CA,HOBBIES,11249,2467,2012-12-29,7,12
CA_3,CA,HOBBIES,11250,2640,2013-01-05,7,1
CA_3,CA,HOBBIES,11251,2533,2013-01-12,7,1
CA_3,CA,HOBBIES,11252,2909,2013-01-19,7,1
CA_3,CA,HOBBIES,11301,3726,2013-01-26,7,1
CA_3,CA,HOBBIES,11302,3145,2013-02-02,7,2
CA_3,CA,HOBBIES,11303,3371,2013-02-09,7,2
CA_3,CA,HOBBIES,11304,3723,2013-02-16,7,2
CA_3,CA,HOBBIES,11305,3821,2013-02-23,7,2
CA_3,CA,HOBBIES,11306,2803,2013-03-02,7,3
CA_3,CA,HOBBIES,11307,3500,2013-03-09,7,3
CA_3,CA,HOBBIES,11308,3392,2013-03-16,7,3
CA_3,CA,HOBBIES,11309,2986,2013-03-23,7,3
CA_3,CA,HOBBIES,11310,3490,2013-03-30,7,3
CA_3,CA,HOBBIES,11311,4003,2013-04-06,7,4
CA_3,CA,HOBBIES,11312,4231,2013-04-13,7,4
CA_3,CA,HOBBIES,11313,3719,2013-04-20,7,4
CA_3,CA,HOBBIES,11314,2988,2013-04-27,7,4
CA_3,CA,HOBBIES,11315,3833,2013-05-04,7,5
CA_3,CA,HOBBIES,11316,4209,2013-05-11,7,5
CA_3,CA,HOBBIES,11317,4242,2013-05-18,7,5
CA_3,CA,HOBBIES,11318,4114,2013-05-25,7,5
CA_3,CA,HOBBIES,11319,4791,2013-06-01,7,6
CA_3,CA,HOBBIES,11320,4048,2013-06-08,7,6
CA_3,CA,HOBBIES,11321,4461,2013-06-15,7,6
CA_3,CA,HOBBIES,11322,3997,2013-06-22,7,6
CA_3,CA,HOBBIES,11323,4512,2013-06-29,7,6
CA_3,CA,HOBBIES,11324,3595,2013-07-06,7,7
CA_3,CA,HOBBIES,11325,3755,2013-07-13,7,7
CA_3,CA,HOBBIES,11326,3760,2013-07-20,7,7
CA_3,CA,HOBBIES,11327,3880,2013-07-27,7,7
CA_3,CA,HOBBIES,11328,3728,2013-08-03,7,8
CA_3,CA,HOBBIES,11329,3730,2013-08-10,7,8
CA_3,CA,HOBBIES,11330,3772,2013-08-17,7,8
CA_3,CA,HOBBIES,11331,3959,2013-08-24,7,8
CA_3,CA,HOBBIES,11332,3088,2013-08-31,7,8
CA_3,CA,HOBBIES,11333,3634,2013-09-07,7,9
CA_3,CA,HOBBIES,11334,3794,2013-09-14,7,9
CA_3,CA,HOBBIES,11335,4016,2013-09-21,7,9
CA_3,CA,HOBBIES,11336,4029,2013-09-28,7,9
CA_3,CA,HOBBIES,11337,4010,2013-10-05,7,10
CA_3,CA,HOBBIES,11338,3913,2013-10-12,7,10
CA_3,CA,HOBBIES,11339,3815,2013-10-19,7,10
CA_3,CA,HOBBIES,11340,4189,2013-10-26,7,10
CA_3,CA,HOBBIES,11341,3794,2013-11-02,7,11
CA_3,CA,HOBBIES,11342,4049,2013-11-09,7,11
CA_3,CA,HOBBIES,11343,3999,2013-11-16,7,11
CA_3,CA,HOBBIES,11344,3541,2013-11-23,7,11
CA_3,CA,HOBBIES,11345,4001,2013-11-30,7,11
CA_3,CA,HOBBIES,11346,3953,2013-12-07,7,12
CA_3,CA,HOBBIES,11347,3909,2013-12-14,7,12
CA_3,CA,HOBBIES,11348,3284,2013-12-21,7,12
CA_3,CA,HOBBIES,11349,3614,2013-12-28,7,12
CA_3,CA,HOBBIES,11350,3959,2014-01-04,7,1
CA_3,CA,HOBBIES,11351,3875,2014-01-11,7,1
CA_3,CA,HOBBIES,11352,3773,2014-01-18,7,1
CA_3,CA,HOBBIES,11353,3588,2014-01-25,7,1
CA_3,CA,HOBBIES,11401,3608,2014-02-01,7,2
CA_3,CA,HOBBIES,11402,3664,2014-02-08,7,2
CA_3,CA,HOBBIES,11403,3654,2014-02-15,7,2
CA_3,CA,HOBBIES,11404,3428,2014-02-22,7,2
CA_3,CA,HOBBIES,11405,3995,2014-03-01,7,3
CA_3,CA,HOBBIES,11406,3627,2014-03-08,7,3
CA_3,CA,HOBBIES,11407,3359,2014-03-15,7,3
CA_3,CA,HOBBIES,11408,3455,2014-03-22,7,3
CA_3,CA,HOBBIES,11409,3716,2014-03-29,7,3
CA_3,CA,HOBBIES,11410,3410,2014-04-05,7,4
CA_3,CA,HOBBIES,11411,3702,2014-04-12,7,4
CA_3,CA,HOBBIES,11412,3809,2014-04-19,7,4
CA_3,CA,HOBBIES,11413,3447,2014-04-26,7,4
CA_3,CA,HOBBIES,11414,3912,2014-05-03,7,5
CA_3,CA,HOBBIES,11415,3674,2014-05-10,7,5
CA_3,CA,HOBBIES,11416,3906,2014-05-17,7,5
CA_3,CA,HOBBIES,11417,3667,2014-05-24,7,5
CA_3,CA,HOBBIES,11418,3968,2014-05-31,7,5
CA_3,CA,HOBBIES,11419,3893,2014-06-07,7,6
CA_3,CA,HOBBIES,11420,3702,2014-06-14,7,6
CA_3,CA,HOBBIES,11421,3965,2014-06-21,7,6
CA_3,CA,HOBBIES,11422,4192,2014-06-28,7,6
CA_3,CA,HOBBIES,11423,3643,2014-07-05,7,7
CA_3,CA,HOBBIES,11424,4045,2014-07-12,7,7
CA_3,CA,HOBBIES,11425,3450,2014-07-19,7,7
CA_3,CA,HOBBIES,11426,3681,2014-07-26,7,7
CA_3,CA,HOBBIES,11427,3728,2014-08-02,7,8
CA_3,CA,HOBBIES,11428,3785,2014-08-09,7,8
CA_3,CA,HOBBIES,11429,3589,2014-08-16,7,8
CA_3,CA,HOBBIES,11430,3722,2014-08-23,7,8
CA_3,CA,HOBBIES,11431,3584,2014-08-30,7,8
CA_3,CA,HOBBIES,11432,3728,2014-09-06,7,9
CA_3,CA,HOBBIES,11433,3518,2014-09-13,7,9
CA_3,CA,HOBBIES,11434,3999,2014-09-20,7,9
CA_3,CA,HOBBIES,11435,3553,2014-09-27,7,9
CA_3,CA,HOBBIES,11436,3799,2014-10-04,7,10
CA_3,CA,HOBBIES,11437,3743,2014-10-11,7,10
CA_3,CA,HOBBIES,11438,3958,2014-10-18,7,10
CA_3,CA,HOBBIES,11439,3881,2014-10-25,7,10
CA_3,CA,HOBBIES,11440,4060,2014-11-01,7,11
CA_3,CA,HOBBIES,11441,3701,2014-11-08,7,11
CA_3,CA,HOBBIES,11442,4053,2014-11-15,7,11
CA_3,CA,HOBBIES,11443,3612,2014-11-22,7,11
CA_3,CA,HOBBIES,11444,3968,2014-11-29,7,11
CA_3,CA,HOBBIES,11445,3765,2014-12-06,7,12
CA_3,CA,HOBBIES,11446,3537,2014-12-13,7,12
CA_3,CA,HOBBIES,11447,3361,2014-12-20,7,12
CA_3,CA,HOBBIES,11448,3733,2014-12-27,7,12
CA_3,CA,HOBBIES,11449,3452,2015-01-03,7,1
CA_3,CA,HOBBIES,11450,3519,2015-01-10,7,1
CA_3,CA,HOBBIES,11451,4325,2015-01-17,7,1
CA_3,CA,HOBBIES,11452,3702,2015-01-24,7,1
CA_3,CA,HOBBIES,11501,4328,2015-01-31,7,1
CA_3,CA,HOBBIES,11502,3932,2015-02-07,7,2
CA_3,CA,HOBBIES,11503,3701,2015-02-14,7,2
CA_3,CA,HOBBIES,11504,3952,2015-02-21,7,2
CA_3,CA,HOBBIES,11505,4119,2015-02-28,7,2
CA_3,CA,HOBBIES,11506,4052,2015-03-07,7,3
CA_3,CA,HOBBIES,11507,4262,2015-03-14,7,3
CA_3,CA,HOBBIES,11508,3801,2015-03-21,7,3
CA_3,CA,HOBBIES,11509,4711,2015-03-28,7,3
CA_3,CA,HOBBIES,11510,4489,2015-04-04,7,4
CA_3,CA,HOBBIES,11511,3885,2015-04-11,7,4
CA_3,CA,HOBBIES,11512,4165,2015-04-18,7,4
CA_3,CA,HOBBIES,11513,4236,2015-04-25,7,4
CA_3,CA,HOBBIES,11514,4364,2015-05-02,7,5
CA_3,CA,HOBBIES,11515,4172,2015-05-09,7,5
CA_3,CA,HOBBIES,11516,4360,2015-05-16,7,5
CA_3,CA,HOBBIES,11517,4469,2015-05-23,7,5
CA_3,CA,HOBBIES,11518,4319,2015-05-30,7,5
CA_3,CA,HOBBIES,11519,4438,2015-06-06,7,6
CA_3,CA,HOBBIES,11520,4065,2015-06-13,7,6
CA_3,CA,HOBBIES,11521,3992,2015-06-20,7,6
CA_3,CA,HOBBIES,11522,4796,2015-06-27,7,6
CA_3,CA,HOBBIES,11523,3932,2015-07-04,7,7
CA_3,CA,HOBBIES,11524,4144,2015-07-11,7,7
CA_3,CA,HOBBIES,11525,4355,2015-07-18,7,7
CA_3,CA,HOBBIES,11526,4079,2015-07-25,7,7
CA_3,CA,HOBBIES,11527,4462,2015-08-01,7,8
CA_3,CA,HOBBIES,11528,4335,2015-08-08,7,8
CA_3,CA,HOBBIES,11529,4269,2015-08-15,7,8
CA_3,CA,HOBBIES,11530,4433,2015-08-22,7,8
CA_3,CA,HOBBIES,11531,4627,2015-08-29,7,8
CA_3,CA,HOBBIES,11532,4228,2015-09-05,7,9
CA_3,CA,HOBBIES,11533,4126,2015-09-12,7,9
CA_3,CA,HOBBIES,11534,4344,2015-09-19,7,9
CA_3,CA,HOBBIES,11535,4601,2015-09-26,7,9
CA_3,CA,HOBBIES,11536,4482,2015-10-03,7,10
CA_3,CA,HOBBIES,11537,3915,2015-10-10,7,10
CA_3,CA,HOBBIES,11538,4694,2015-10-17,7,10
CA_3,CA,HOBBIES,11539,4582,2015-10-24,7,10
CA_3,CA,HOBBIES,11540,4519,2015-10-31,7,10
CA_3,CA,HOBBIES,11541,4506,2015-11-07,7,11
CA_3,CA,HOBBIES,11542,4165,2015-11-14,7,11
CA_3,CA,HOBBIES,11543,4076,2015-11-21,7,11
CA_3,CA,HOBBIES,11544,4134,2015-11-28,7,11
CA_3,CA,HOBBIES,11545,4272,2015-12-05,7,12
CA_3,CA,HOBBIES,11546,4430,2015-12-12,7,12
CA_3,CA,HOBBIES,11547,3778,2015-12-19,7,12
CA_3,CA,HOBBIES,11548,4209,2015-12-26,7,12
CA_3,CA,HOBBIES,11549,4142,2016-01-02,7,1
CA_3,CA,HOBBIES,11550,4084,2016-01-09,7,1
CA_3,CA,HOBBIES,11551,3798,2016-01-16,7,1
CA_3,CA,HOBBIES,11552,4243,2016-01-23,7,1
CA_3,CA,HOBBIES,11601,4426,2016-01-30,7,1
CA_3,CA,HOBBIES,11602,4002,2016-02-06,7,2
CA_3,CA,HOBBIES,11603,4283,2016-02-13,7,2
CA_3,CA,HOBBIES,11604,3993,2016-02-20,7,2
CA_3,CA,HOBBIES,11605,4070,2016-02-27,7,2
CA_3,CA,HOBBIES,11606,4149,2016-03-05,7,3
CA_3,CA,HOBBIES,11607,4263,2016-03-12,7,3
CA_3,CA,HOBBIES,11608,3979,2016-03-19,7,3
CA_3,CA,HOBBIES,11609,3957,2016-03-26,7,3
CA_3,CA,HOBBIES,11610,3908,2016-04-02,7,4
CA_3,CA,HOBBIES,11611,3792,2016-04-09,7,4
CA_3,CA,HOBBIES,11612,4210,2016-04-16,7,4
CA_3,CA,HOBBIES,11613,4201,2016-04-23,7,4
CA_3,CA,HOBBIES,11614,4420,2016-04-30,7,4
CA_3,CA,HOBBIES,11615,3927,2016-05-07,7,5
CA_3,CA,HOBBIES,11616,4124,2016-05-14,7,5
CA_3,CA,HOUSEHOLD,11101,5081,2011-01-29,7,1
CA_3,CA,HOUSEHOLD,11102,5037,2011-02-05,7,2
CA_3,CA,HOUSEHOLD,11103,5135,2011-02-12,7,2
CA_3,CA,HOUSEHOLD,11104,5951,2011-02-19,7,2
CA_3,CA,HOUSEHOLD,11105,5512,2011-02-26,7,2
CA_3,CA,HOUSEHOLD,11106,5574,2011-03-05,7,3
CA_3,CA,HOUSEHOLD,11107,6154,2011-03-12,7,3
CA_3,CA,HOUSEHOLD,11108,5835,2011-03-19,7,3
CA_3,CA,HOUSEHOLD,11109,5473,2011-03-26,7,3
CA_3,CA,HOUSEHOLD,11110,5798,2011-04-02,7,4
CA_3,CA,HOUSEHOLD,11111,5752,2011-04-09,7,4
CA_3,CA,HOUSEHOLD,11112,5761,2011-04-16,7,4
CA_3,CA,HOUSEHOLD,11113,5266,2011-04-23,7,4
CA_3,CA,HOUSEHOLD,11114,5843,2011-04-30,7,4
CA_3,CA,HOUSEHOLD,11115,5548,2011-05-07,7,5
CA_3,CA,HOUSEHOLD,11116,5653,2011-05-14,7,5
CA_3,CA,HOUSEHOLD,11117,5322,2011-05-21,7,5
CA_3,CA,HOUSEHOLD,11118,5933,2011-05-28,7,5
CA_3,CA,HOUSEHOLD,11119,6483,2011-06-04,7,6
CA_3,CA,HOUSEHOLD,11120,6170,2011-06-11,7,6
CA_3,CA,HOUSEHOLD,11121,6055,2011-06-18,7,6
CA_3,CA,HOUSEHOLD,11122,5991,2011-06-25,7,6
CA_3,CA,HOUSEHOLD,11123,6461,2011-07-02,7,7
CA_3,CA,HOUSEHOLD,11124,6590,2011-07-09,7,7
CA_3,CA,HOUSEHOLD,11125,6477,2011-07-16,7,7
CA_3,CA,HOUSEHOLD,11126,6376,2011-07-23,7,7
CA_3,CA,HOUSEHOLD,11127,7553,2011-07-30,7,7
CA_3,CA,HOUSEHOLD,11128,7206,2011-08-06,7,8
CA_3,CA,HOUSEHOLD,11129,7560,2011-08-13,7,8
CA_3,CA,HOUSEHOLD,11130,7552,2011-08-20,7,8
CA_3,CA,HOUSEHOLD,11131,7161,2011-08-27,7,8
CA_3,CA,HOUSEHOLD,11132,7790,2011-09-03,7,9
CA_3,CA,HOUSEHOLD,11133,7184,2011-09-10,7,9
CA_3,CA,HOUSEHOLD,11134,7071,2011-09-17,7,9
CA_3,CA,HOUSEHOLD,11135,6840,2011-09-24,7,9
CA_3,CA,HOUSEHOLD,11136,7698,2011-10-01,7,10
CA_3,CA,HOUSEHOLD,11137,7195,2011-10-08,7,10
CA_3,CA,HOUSEHOLD,11138,7354,2011-10-15,7,10
CA_3,CA,HOUSEHOLD,11139,7109,2011-10-22,7,10
CA_3,CA,HOUSEHOLD,11140,7244,2011-10-29,7,10
CA_3,CA,HOUSEHOLD,11141,7322,2011-11-05,7,11
CA_3,CA,HOUSEHOLD,11142,6686,2011-11-12,7,11
CA_3,CA,HOUSEHOLD,11143,6600,2011-11-19,7,11
CA_3,CA,HOUSEHOLD,11144,6199,2011-11-26,7,11
CA_3,CA,HOUSEHOLD,11145,6609,2011-12-03,7,12
CA_3,CA,HOUSEHOLD,11146,6405,2011-12-10,7,12
CA_3,CA,HOUSEHOLD,11147,6235,2011-12-17,7,12
CA_3,CA,HOUSEHOLD,11148,5559,2011-12-24,7,12
CA_3,CA,HOUSEHOLD,11149,6703,2011-12-31,7,12
CA_3,CA,HOUSEHOLD,11150,6902,2012-01-07,7,1
CA_3,CA,HOUSEHOLD,11151,6649,2012-01-14,7,1
CA_3,CA,HOUSEHOLD,11152,6587,2012-01-21,7,1
CA_3,CA,HOUSEHOLD,11201,6858,2012-01-28,7,1
CA_3,CA,HOUSEHOLD,11202,7775,2012-02-04,7,2
CA_3,CA,HOUSEHOLD,11203,7501,2012-02-11,7,2
CA_3,CA,HOUSEHOLD,11204,7840,2012-02-18,7,2
CA_3,CA,HOUSEHOLD,11205,7731,2012-02-25,7,2
CA_3,CA,HOUSEHOLD,11206,7848,2012-03-03,7,3
CA_3,CA,HOUSEHOLD,11207,7790,2012-03-10,7,3
CA_3,CA,HOUSEHOLD,11208,7662,2012-03-17,7,3
CA_3,CA,HOUSEHOLD,11209,7035,2012-03-24,7,3
CA_3,CA,HOUSEHOLD,11210,7438,2012-03-31,7,3
CA_3,CA,HOUSEHOLD,11211,7365,2012-04-07,7,4
CA_3,CA,HOUSEHOLD,11212,6886,2012-04-14,7,4
CA_3,CA,HOUSEHOLD,11213,6559,2012-04-21,7,4
CA_3,CA,HOUSEHOLD,11214,7147,2012-04-28,7,4
CA_3,CA,HOUSEHOLD,11215,6082,2012-05-05,7,5
CA_3,CA,HOUSEHOLD,11216,6450,2012-05-12,7,5
CA_3,CA,HOUSEHOLD,11217,6861,2012-05-19,7,5
CA_3,CA,HOUSEHOLD,11218,7648,2012-05-26,7,5
CA_3,CA,HOUSEHOLD,11219,7321,2012-06-02,7,6
CA_3,CA,HOUSEHOLD,11220,9116,2012-06-09,7,6
CA_3,CA,HOUSEHOLD,11221,9581,2012-06-16,7,6
CA_3,CA,HOUSEHOLD,11222,8754,2012-06-23,7,6
CA_3,CA,HOUSEHOLD,11223,8873,2012-06-30,7,6
CA_3,CA,HOUSEHOLD,11224,8765,2012-07-07,7,7
CA_3,CA,HOUSEHOLD,11225,8942,2012-07-14,7,7
CA_3,CA,HOUSEHOLD,11226,8921,2012-07-21,7,7
CA_3,CA,HOUSEHOLD,11227,9257,2012-07-28,7,7
CA_3,CA,HOUSEHOLD,11228,9965,2012-08-04,7,8
CA_3,CA,HOUSEHOLD,11229,10317,2012-08-11,7,8
CA_3,CA,HOUSEHOLD,11230,9952,2012-08-18,7,8
CA_3,CA,HOUSEHOLD,11231,9878,2012-08-25,7,8
CA_3,CA,HOUSEHOLD,11232,10873,2012-09-01,7,9
CA_3,CA,HOUSEHOLD,11233,10896,2012-09-08,7,9
CA_3,CA,HOUSEHOLD,11234,10322,2012-09-15,7,9
CA_3,CA,HOUSEHOLD,11235,10224,2012-09-22,7,9
CA_3,CA,HOUSEHOLD,11236,10515,2012-09-29,7,9
CA_3,CA,HOUSEHOLD,11237,10457,2012-10-06,7,10
CA_3,CA,HOUSEHOLD,11238,9996,2012-10-13,7,10
CA_3,CA,HOUSEHOLD,11239,10140,2012-10-20,7,10
CA_3,CA,HOUSEHOLD,11240,9313,2012-10-27,7,10
CA_3,CA,HOUSEHOLD,11241,10008,2012-11-03,7,11
CA_3,CA,HOUSEHOLD,11242,8726,2012-11-10,7,11
CA_3,CA,HOUSEHOLD,11243,8979,2012-11-17,7,11
CA_3,CA,HOUSEHOLD,11244,8421,2012-11-24,7,11
CA_3,CA,HOUSEHOLD,11245,9395,2012-12-01,7,12
CA_3,CA,HOUSEHOLD,11246,8372,2012-12-08,7,12
CA_3,CA,HOUSEHOLD,11247,8426,2012-12-15,7,12
CA_3,CA,HOUSEHOLD,11248,8704,2012-12-22,7,12
CA_3,CA,HOUSEHOLD,11249,9080,2012-12-29,7,12
CA_3,CA,HOUSEHOLD,11250,8005,2013-01-05,7,1
CA_3,CA,HOUSEHOLD,11251,8189,2013-01-12,7,1
CA_3,CA,HOUSEHOLD,11252,8509,2013-01-19,7,1
CA_3,CA,HOUSEHOLD,11301,8488,2013-01-26,7,1
CA_3,CA,HOUSEHOLD,11302,8897,2013-02-02,7,2
CA_3,CA,HOUSEHOLD,11303,8970,2013-02-09,7,2
CA_3,CA,HOUSEHOLD,11304,10230,2013-02-16,7,2
CA_3,CA,HOUSEHOLD,11305,10966,2013-02-23,7,2
CA_3,CA,HOUSEHOLD,11306,10170,2013-03-02,7,3
CA_3,CA,HOUSEHOLD,11307,10403,2013-03-09,7,3
CA_3,CA,HOUSEHOLD,11308,10667,2013-03-16,7,3
CA_3,CA,HOUSEHOLD,11309,10670,2013-03-23,7,3
CA_3,CA,HOUSEHOLD,11310,11116,2013-03-30,7,3
CA_3,CA,HOUSEHOLD,11311,11390,2013-04-06,7,4
CA_3,CA,HOUSEHOLD,11312,11227,2013-04-13,7,4
CA_3,CA,HOUSEHOLD,11313,11120,2013-04-20,7,4
CA_3,CA,HOUSEHOLD,11314,11318,2013-04-27,7,4
CA_3,CA,HOUSEHOLD,11315,10849,2013-05-04,7,5
CA_3,CA,HOUSEHOLD,11316,11268,2013-05-11,7,5
CA_3,CA,HOUSEHOLD,11317,11278,2013-05-18,7,5
CA_3,CA,HOUSEHOLD,11318,10748,2013-05-25,7,5
CA_3,CA,HOUSEHOLD,11319,11395,2013-06-01,7,6
CA_3,CA,HOUSEHOLD,11320,11683,2013-06-08,7,6
CA_3,CA,HOUSEHOLD,11321,11228,2013-06-15,7,6
CA_3,CA,HOUSEHOLD,11322,11050,2013-06-22,7,6
CA_3,CA,HOUSEHOLD,11323,11729,2013-06-29,7,6
CA_3,CA,HOUSEHOLD,11324,11551,2013-07-06,7,7
CA_3,CA,HOUSEHOLD,11325,12053,2013-07-13,7,7
CA_3,CA,HOUSEHOLD,11326,11745,2013-07-20,7,7
CA_3,CA,HOUSEHOLD,11327,11003,2013-07-27,7,7
CA_3,CA,HOUSEHOLD,11328,11550,2013-08-03,7,8
CA_3,CA,HOUSEHOLD,11329,11793,2013-08-10,7,8
CA_3,CA,HOUSEHOLD,11330,11974,2013-08-17,7,8
CA_3,CA,HOUSEHOLD,11331,11649,2013-08-24,7,8
CA_3,CA,HOUSEHOLD,11332,12574,2013-08-31,7,8
CA_3,CA,HOUSEHOLD,11333,11749,2013-09-07,7,9
CA_3,CA,HOUSEHOLD,11334,12683,2013-09-14,7,9
CA_3,CA,HOUSEHOLD,11335,12188,2013-09-21,7,9
CA_3,CA,HOUSEHOLD,11336,12192,2013-09-28,7,9
CA_3,CA,HOUSEHOLD,11337,12149,2013-10-05,7,10
CA_3,CA,HOUSEHOLD,11338,11272,2013-10-12,7,10
CA_3,CA,HOUSEHOLD,11339,11407,2013-10-19,7,10
CA_3,CA,HOUSEHOLD,11340,10897,2013-10-26,7,10
CA_3,CA,HOUSEHOLD,11341,11501,2013-11-02,7,11
CA_3,CA,HOUSEHOLD,11342,10598,2013-11-09,7,11
CA_3,CA,HOUSEHOLD,11343,10563,2013-11-16,7,11
CA_3,CA,HOUSEHOLD,11344,9744,2013-11-23,7,11
CA_3,CA,HOUSEHOLD,11345,10213,2013-11-30,7,11
CA_3,CA,HOUSEHOLD,11346,9460,2013-12-07,7,12
CA_3,CA,HOUSEHOLD,11347,9453,2013-12-14,7,12
CA_3,CA,HOUSEHOLD,11348,8750,2013-12-21,7,12
CA_3,CA,HOUSEHOLD,11349,9409,2013-12-28,7,12
CA_3,CA,HOUSEHOLD,11350,9503,2014-01-04,7,1
CA_3,CA,HOUSEHOLD,11351,9776,2014-01-11,7,1
CA_3,CA,HOUSEHOLD,11352,10149,2014-01-18,7,1
CA_3,CA,HOUSEHOLD,11353,9449,2014-01-25,7,1
CA_3,CA,HOUSEHOLD,11401,9983,2014-02-01,7,2
CA_3,CA,HOUSEHOLD,11402,10774,2014-02-08,7,2
CA_3,CA,HOUSEHOLD,11403,11428,2014-02-15,7,2
CA_3,CA,HOUSEHOLD,11404,9836,2014-02-22,7,2
CA_3,CA,HOUSEHOLD,11405,10519,2014-03-01,7,3
CA_3,CA,HOUSEHOLD,11406,10680,2014-03-08,7,3
CA_3,CA,HOUSEHOLD,11407,10272,2014-03-15,7,3
CA_3,CA,HOUSEHOLD,11408,10062,2014-03-22,7,3
CA_3,CA,HOUSEHOLD,11409,10692,2014-03-29,7,3
CA_3,CA,HOUSEHOLD,11410,11316,2014-04-05,7,4
CA_3,CA,HOUSEHOLD,11411,10450,2014-04-12,7,4
CA_3,CA,HOUSEHOLD,11412,10810,2014-04-19,7,4
CA_3,CA,HOUSEHOLD,11413,10811,2014-04-26,7,4
CA_3,CA,HOUSEHOLD,11414,10934,2014-05-03,7,5
CA_3,CA,HOUSEHOLD,11415,10175,2014-05-10,7,5
CA_3,CA,HOUSEHOLD,11416,10485,2014-05-17,7,5
CA_3,CA,HOUSEHOLD,11417,10242,2014-05-24,7,5
CA_3,CA,HOUSEHOLD,11418,11495,2014-05-31,7,5
CA_3,CA,HOUSEHOLD,11419,10831,2014-06-07,7,6
CA_3,CA,HOUSEHOLD,11420,10697,2014-06-14,7,6
CA_3,CA,HOUSEHOLD,11421,11213,2014-06-21,7,6
CA_3,CA,HOUSEHOLD,11422,11619,2014-06-28,7,6
CA_3,CA,HOUSEHOLD,11423,11658,2014-07-05,7,7
CA_3,CA,HOUSEHOLD,11424,11389,2014-07-12,7,7
CA_3,CA,HOUSEHOLD,11425,11842,2014-07-19,7,7
CA_3,CA,HOUSEHOLD,11426,12146,2014-07-26,7,7
CA_3,CA,HOUSEHOLD,11427,12626,2014-08-02,7,8
CA_3,CA,HOUSEHOLD,11428,12123,2014-08-09,7,8
CA_3,CA,HOUSEHOLD,11429,12998,2014-08-16,7,8
CA_3,CA,HOUSEHOLD,11430,12785,2014-08-23,7,8
CA_3,CA,HOUSEHOLD,11431,12518,2014-08-30,7,8
CA_3,CA,HOUSEHOLD,11432,11892,2014-09-06,7,9
CA_3,CA,HOUSEHOLD,11433,11916,2014-09-13,7,9
CA_3,CA,HOUSEHOLD,11434,12504,2014-09-20,7,9
CA_3,CA,HOUSEHOLD,11435,12536,2014-09-27,7,9
CA_3,CA,HOUSEHOLD,11436,12512,2014-10-04,7,10
CA_3,CA,HOUSEHOLD,11437,11500,2014-10-11,7,10
CA_3,CA,HOUSEHOLD,11438,12017,2014-10-18,7,10
CA_3,CA,HOUSEHOLD,11439,9883,2014-10-25,7,10
CA_3,CA,HOUSEHOLD,11440,12154,2014-11-01,7,11
CA_3,CA,HOUSEHOLD,11441,10897,2014-11-08,7,11
CA_3,CA,HOUSEHOLD,11442,10549,2014-11-15,7,11
CA_3,CA,HOUSEHOLD,11443,10669,2014-11-22,7,11
CA_3,CA,HOUSEHOLD,11444,10729,2014-11-29,7,11
CA_3,CA,HOUSEHOLD,11445,9724,2014-12-06,7,12
CA_3,CA,HOUSEHOLD,11446,9107,2014-12-13,7,12
CA_3,CA,HOUSEHOLD,11447,8284,2014-12-20,7,12
CA_3,CA,HOUSEHOLD,11448,10125,2014-12-27,7,12
CA_3,CA,HOUSEHOLD,11449,8969,2015-01-03,7,1
CA_3,CA,HOUSEHOLD,11450,9968,2015-01-10,7,1
CA_3,CA,HOUSEHOLD,11451,11132,2015-01-17,7,1
